quote_id,lead_id,dealer_id,carrier,monthly_premium,quoted_at
2719,4992,53,In-House Agency,276.74,2025-02-09 08:00:00
2720,4995,52,Carrier A,132.67,2025-04-12 16:01:00
2721,4997,56,Carrier B,129.79,2025-10-25 18:04:00
2722,4998,15,In-House Agency,200.45,2025-07-28 15:18:00
2723,5000,37,Carrier B,222.49,2025-09-22 19:50:00
2724,5004,30,Carrier A,102.04,2025-04-01 18:21:00
2725,5006,15,Carrier A,119.85,2025-02-01 11:04:00
2726,5008,55,Carrier B,100.06,2025-07-13 18:08:00
2727,5011,42,Carrier B,227.9,2025-06-09 14:28:00
2728,5013,40,Carrier A,109.2,2025-05-25 15:52:00
2729,5019,38,Carrier A,146.57,2025-06-22 08:58:00
2730,5020,60,In-House Agency,275.71,2025-09-23 13:51:00
2731,5021,47,Carrier B,234.09,2025-05-29 15:22:00
2732,5022,34,In-House Agency,150.51,2025-12-13 12:17:00
2733,5024,14,In-House Agency,193.59,2025-07-30 09:34:00
2734,5028,7,Carrier B,121.0,2025-11-26 11:50:00
2735,5030,47,Carrier B,167.54,2025-02-06 11:01:00
2736,5031,5,In-House Agency,132.71,2025-09-08 18:11:00
2737,5032,36,In-House Agency,291.75,2025-07-04 10:20:00
2738,5033,7,Carrier B,161.23,2025-09-18 10:48:00
2739,5035,2,Carrier B,104.02,2025-04-09 10:24:00
2740,5036,33,Carrier A,106.81,2025-08-27 11:10:00
2741,5037,48,In-House Agency,95.23,2025-10-23 19:22:00
2742,5038,44,Carrier B,219.78,2025-06-24 12:04:00
2743,5039,3,Carrier A,147.66,2025-10-06 10:06:00
2744,5041,57,In-House Agency,266.26,2025-10-25 12:57:00
2745,5042,19,In-House Agency,195.36,2025-04-23 17:59:00
2746,5044,11,In-House Agency,196.3,2025-10-09 16:28:00
2747,5045,58,Carrier B,132.01,2025-09-20 17:09:00
2748,5046,34,Carrier A,153.0,2025-04-26 16:51:00
2749,5047,17,Carrier A,294.15,2025-05-25 19:10:00
2750,5048,26,In-House Agency,217.72,2025-07-12 08:08:00
2751,5049,25,Carrier A,302.51,2025-11-10 14:42:00
2752,5053,11,Carrier B,97.07,2025-05-04 16:48:00
2753,5056,49,In-House Agency,131.84,2025-03-05 15:11:00
2754,5058,39,Carrier B,113.63,2025-03-17 14:23:00
2755,5060,56,Carrier B,105.24,2025-05-06 11:46:00
2756,5062,37,Carrier A,198.49,2025-04-08 13:26:00
2757,5065,16,Carrier B,191.66,2025-04-27 10:31:00
2758,5067,40,In-House Agency,147.97,2025-05-24 19:48:00
2759,5070,43,Carrier A,151.5,2025-09-19 17:13:00
2760,5073,31,Carrier A,262.09,2025-04-04 14:39:00
2761,5074,13,In-House Agency,179.85,2025-04-11 19:49:00
2762,5075,28,Carrier A,137.85,2025-01-03 14:27:00
2763,5076,1,Carrier B,289.95,2025-06-29 15:04:00
2764,5077,6,In-House Agency,218.27,2025-09-21 17:45:00
2765,5079,33,Carrier B,228.31,2025-06-26 17:04:00
2766,5080,39,Carrier B,154.07,2025-07-15 12:36:00
2767,5083,55,In-House Agency,288.65,2025-08-05 10:11:00
2768,5085,52,Carrier B,116.7,2025-12-19 18:11:00
2769,5090,41,In-House Agency,172.08,2025-02-03 12:55:00
2770,5091,16,In-House Agency,217.86,2025-11-27 10:44:00
2771,5093,22,In-House Agency,184.79,2025-10-15 18:06:00
2772,5094,43,In-House Agency,225.09,2025-11-28 09:58:00
2773,5095,13,Carrier B,112.57,2025-04-24 09:27:00
2774,5097,51,Carrier B,225.18,2025-05-02 13:15:00
2775,5098,12,Carrier B,228.69,2025-03-02 15:08:00
2776,5099,28,Carrier A,109.01,2025-08-21 09:41:00
2777,5101,57,Carrier B,304.52,2025-03-01 13:51:00
2778,5103,30,In-House Agency,107.34,2025-03-10 12:05:00
2779,5104,26,Carrier A,204.02,2025-04-13 16:11:00
2780,5105,28,In-House Agency,239.3,2025-09-11 17:37:00
2781,5107,10,Carrier A,185.5,2025-03-17 10:32:00
2782,5108,5,Carrier B,223.35,2025-08-30 13:22:00
2783,5109,39,In-House Agency,262.36,2025-05-20 10:38:00
2784,5111,8,In-House Agency,246.53,2025-08-19 12:10:00
2785,5112,23,Carrier A,161.93,2025-05-13 10:35:00
2786,5114,45,Carrier B,176.78,2025-09-09 11:03:00
2787,5115,51,Carrier A,220.3,2025-12-09 14:45:00
2788,5117,15,Carrier A,202.29,2025-05-29 16:09:00
2789,5119,40,Carrier A,160.33,2025-01-20 12:57:00
2790,5121,21,Carrier B,169.16,2025-03-10 19:49:00
2791,5122,53,In-House Agency,281.3,2025-07-17 13:04:00
2792,5123,3,Carrier A,103.85,2025-04-17 14:50:00
2793,5128,10,Carrier B,238.01,2025-02-21 17:10:00
2794,5129,5,In-House Agency,268.2,2025-09-28 08:34:00
2795,5130,60,In-House Agency,241.18,2025-02-04 08:49:00
2796,5131,52,Carrier B,236.76,2025-12-12 09:38:00
2797,5132,13,In-House Agency,305.65,2025-06-29 19:25:00
2798,5137,54,Carrier A,190.6,2025-02-19 13:52:00
2799,5138,20,Carrier B,212.79,2025-10-27 19:21:00
2800,5141,32,In-House Agency,213.11,2025-11-06 15:00:00
2801,5142,44,Carrier A,123.8,2025-03-14 12:47:00
2802,5143,39,Carrier A,250.47,2025-10-01 11:40:00
2803,5145,53,In-House Agency,106.99,2025-08-18 17:27:00
2804,5146,60,Carrier A,195.4,2025-12-04 14:27:00
2805,5147,40,Carrier A,141.03,2025-11-09 13:36:00
2806,5148,23,Carrier A,219.71,2025-10-16 10:38:00
2807,5152,50,In-House Agency,164.5,2025-09-20 15:31:00
2808,5153,21,In-House Agency,183.92,2025-03-07 12:55:00
2809,5154,1,Carrier A,186.32,2025-06-12 14:39:00
2810,5155,23,In-House Agency,299.68,2025-01-24 14:14:00
2811,5156,51,Carrier B,95.01,2025-04-07 18:40:00
2812,5157,12,In-House Agency,155.57,2025-03-03 19:52:00
2813,5158,21,Carrier B,239.13,2025-02-19 10:43:00
2814,5163,22,Carrier A,217.84,2025-03-16 08:04:00
2815,5164,32,Carrier B,287.14,2025-12-08 14:15:00
2816,5165,43,In-House Agency,235.7,2025-01-02 18:17:00
2817,5167,11,Carrier A,283.43,2025-02-17 10:34:00
2818,5168,27,Carrier A,246.81,2025-06-16 12:07:00
2819,5173,38,In-House Agency,228.17,2025-07-09 10:56:00
2820,5175,55,Carrier A,171.14,2025-10-01 09:42:00
2821,5176,46,Carrier A,215.93,2025-07-18 18:42:00
2822,5177,14,Carrier A,147.19,2025-09-07 16:47:00
2823,5178,46,In-House Agency,278.84,2025-10-03 18:05:00
2824,5179,21,In-House Agency,289.63,2025-12-09 08:42:00
2825,5180,49,In-House Agency,199.34,2025-02-25 17:41:00
2826,5182,20,Carrier B,205.71,2025-05-29 16:06:00
2827,5184,22,Carrier A,154.12,2025-11-16 09:31:00
2828,5185,7,Carrier B,253.85,2025-05-03 15:36:00
2829,5186,15,Carrier A,112.56,2025-05-07 13:54:00
2830,5188,27,Carrier B,188.03,2025-03-31 19:40:00
2831,5190,16,Carrier B,211.48,2025-06-24 19:56:00
2832,5193,47,In-House Agency,288.35,2025-10-27 08:18:00
2833,5194,51,In-House Agency,95.41,2025-06-08 12:52:00
2834,5195,20,In-House Agency,163.41,2025-08-06 13:08:00
2835,5196,33,In-House Agency,226.23,2025-09-19 08:16:00
2836,5197,10,In-House Agency,298.91,2025-02-13 13:16:00
2837,5199,48,Carrier A,249.06,2025-03-06 16:43:00
2838,5200,9,In-House Agency,198.85,2025-04-03 11:52:00
2839,5202,36,Carrier A,115.85,2025-12-08 08:33:00
2840,5203,24,In-House Agency,224.78,2025-07-02 13:56:00
2841,5204,46,In-House Agency,228.38,2025-12-19 10:35:00
2842,5206,48,Carrier B,248.14,2025-12-07 17:28:00
2843,5207,60,In-House Agency,303.8,2025-10-18 08:55:00
2844,5208,49,Carrier A,236.4,2025-08-25 18:50:00
2845,5210,2,In-House Agency,187.81,2025-09-10 17:04:00
2846,5213,23,Carrier B,117.95,2025-03-19 14:22:00
2847,5216,15,Carrier A,141.36,2025-02-19 14:48:00
2848,5217,31,In-House Agency,270.66,2025-06-12 09:47:00
2849,5218,18,Carrier A,132.42,2025-07-08 09:34:00
2850,5219,22,In-House Agency,113.58,2025-02-28 10:24:00
2851,5220,25,In-House Agency,129.34,2025-08-22 12:54:00
2852,5222,28,Carrier B,143.44,2025-11-08 19:59:00
2853,5223,19,In-House Agency,276.68,2025-03-26 10:26:00
2854,5224,31,Carrier B,297.03,2025-07-21 10:18:00
2855,5225,11,Carrier B,209.47,2025-01-27 14:17:00
2856,5229,47,In-House Agency,254.39,2025-12-16 11:53:00
2857,5232,15,Carrier B,218.51,2025-08-11 19:30:00
2858,5233,38,Carrier B,181.77,2025-12-01 12:37:00
2859,5237,60,Carrier B,183.74,2025-11-02 09:41:00
2860,5238,37,Carrier A,283.56,2025-11-12 19:09:00
2861,5240,36,In-House Agency,147.82,2025-09-10 09:14:00
2862,5245,3,Carrier B,101.01,2025-02-11 15:06:00
2863,5247,31,In-House Agency,131.42,2025-04-23 12:26:00
2864,5249,29,Carrier A,123.44,2025-09-02 18:43:00
2865,5250,26,Carrier B,264.09,2025-07-19 15:02:00
2866,5251,59,In-House Agency,104.0,2025-03-19 09:54:00
2867,5252,8,In-House Agency,221.42,2025-02-11 08:50:00
2868,5253,58,Carrier B,144.31,2025-09-02 10:35:00
2869,5256,10,In-House Agency,154.21,2025-06-18 19:10:00
2870,5259,22,Carrier A,302.44,2025-01-03 10:14:00
2871,5260,29,Carrier A,243.39,2025-09-15 17:51:00
2872,5265,27,Carrier A,298.67,2025-07-25 19:38:00
2873,5267,32,In-House Agency,202.96,2025-03-06 12:46:00
2874,5268,46,Carrier A,195.1,2025-03-04 19:37:00
2875,5271,28,Carrier A,249.82,2025-12-24 10:41:00
2876,5272,21,Carrier A,305.75,2025-10-17 12:50:00
2877,5273,47,In-House Agency,223.71,2025-05-07 19:48:00
2878,5275,51,Carrier B,232.35,2025-04-29 09:50:00
2879,5276,58,Carrier A,293.95,2025-07-07 13:47:00
2880,5277,7,Carrier A,212.99,2025-11-24 09:22:00
2881,5281,39,Carrier A,102.63,2025-10-14 15:31:00
2882,5283,54,Carrier B,253.37,2025-11-24 19:41:00
2883,5286,19,Carrier A,155.48,2025-03-13 11:32:00
2884,5288,45,Carrier B,236.18,2025-10-08 12:15:00
2885,5289,38,In-House Agency,160.61,2025-05-31 17:29:00
2886,5291,2,In-House Agency,180.88,2025-12-04 09:48:00
2887,5293,54,Carrier A,304.94,2025-12-02 14:38:00
2888,5297,43,Carrier B,268.44,2025-04-27 09:14:00
2889,5299,24,Carrier A,168.06,2025-10-15 17:19:00
2890,5300,5,In-House Agency,205.4,2025-08-28 17:05:00
2891,5301,59,Carrier A,226.35,2025-07-02 12:12:00
2892,5303,10,Carrier A,238.33,2025-10-11 15:30:00
2893,5304,29,Carrier B,227.43,2025-03-15 09:43:00
2894,5305,9,Carrier B,111.93,2025-10-09 12:52:00
2895,5306,14,Carrier A,131.58,2025-02-22 19:53:00
2896,5307,45,In-House Agency,121.32,2025-12-05 13:55:00
2897,5309,52,In-House Agency,164.08,2025-11-16 12:19:00
2898,5312,58,Carrier A,138.14,2025-08-07 10:56:00
2899,5313,22,Carrier B,309.92,2025-08-22 10:52:00
2900,5314,22,In-House Agency,232.76,2025-01-15 13:01:00
2901,5316,24,In-House Agency,247.46,2025-06-27 09:11:00
2902,5317,1,Carrier B,220.36,2025-12-13 14:03:00
2903,5319,38,Carrier A,203.78,2025-04-25 17:51:00
2904,5321,30,In-House Agency,276.07,2025-08-07 19:08:00
2905,5322,6,Carrier B,167.45,2025-06-23 19:05:00
2906,5323,32,Carrier A,146.45,2025-04-14 10:45:00
2907,5325,32,Carrier B,229.6,2025-08-08 13:07:00
2908,5326,31,In-House Agency,307.18,2025-02-18 11:18:00
2909,5328,33,Carrier B,247.4,2025-08-16 16:09:00
2910,5329,43,Carrier B,155.09,2025-04-04 08:57:00
2911,5331,24,Carrier B,243.29,2025-02-01 11:34:00
2912,5332,18,In-House Agency,146.25,2025-06-02 16:53:00
2913,5333,58,Carrier A,226.34,2025-11-27 19:39:00
2914,5334,27,Carrier B,230.83,2025-07-18 11:57:00
2915,5335,14,Carrier A,280.4,2025-07-12 18:35:00
2916,5336,50,Carrier B,102.56,2025-03-04 19:15:00
2917,5338,4,In-House Agency,172.32,2025-04-22 16:59:00
2918,5342,54,Carrier A,266.98,2025-06-05 18:45:00
2919,5345,35,Carrier B,296.95,2025-12-06 13:03:00
2920,5346,4,Carrier B,309.5,2025-06-17 13:54:00
2921,5347,54,In-House Agency,184.78,2025-10-21 19:04:00
2922,5348,35,Carrier B,139.29,2025-05-21 14:34:00
2923,5349,5,In-House Agency,297.11,2025-03-15 11:21:00
2924,5350,47,In-House Agency,284.07,2025-04-28 16:52:00
2925,5352,59,Carrier A,281.54,2025-01-26 12:06:00
2926,5353,29,In-House Agency,148.37,2025-01-20 09:13:00
2927,5354,19,Carrier A,276.68,2025-11-20 15:50:00
2928,5356,42,In-House Agency,259.89,2025-11-11 09:45:00
2929,5357,47,Carrier A,237.42,2025-09-14 19:59:00
2930,5358,27,Carrier B,170.44,2025-11-26 08:27:00
2931,5359,11,Carrier A,133.26,2025-04-23 17:37:00
2932,5362,37,Carrier A,95.02,2025-08-08 08:14:00
2933,5365,27,Carrier B,224.48,2025-10-10 11:44:00
2934,5366,36,In-House Agency,265.4,2025-07-28 16:23:00
2935,5367,19,Carrier B,255.66,2025-06-18 14:18:00
2936,5368,10,Carrier B,179.55,2025-03-31 11:44:00
2937,5371,28,In-House Agency,127.73,2025-04-02 18:32:00
2938,5375,40,In-House Agency,205.16,2025-04-17 16:46:00
2939,5376,34,Carrier B,302.85,2025-10-30 09:58:00
2940,5379,15,Carrier B,293.57,2025-11-24 17:25:00
2941,5380,39,Carrier A,182.79,2025-11-17 18:27:00
2942,5382,15,Carrier B,151.93,2025-11-09 14:32:00
2943,5383,37,In-House Agency,186.26,2025-10-19 12:08:00
2944,5384,18,Carrier B,262.68,2025-10-16 09:39:00
2945,5385,27,Carrier B,134.23,2025-07-23 15:25:00
2946,5387,21,In-House Agency,234.39,2025-01-19 19:22:00
2947,5388,56,In-House Agency,217.22,2025-01-10 19:17:00
2948,5389,57,Carrier B,203.19,2025-06-10 15:47:00
2949,5391,7,Carrier A,129.55,2025-02-02 19:27:00
2950,5392,16,In-House Agency,107.88,2025-05-04 15:53:00
2951,5394,55,Carrier B,234.55,2025-10-07 18:00:00
2952,5395,57,In-House Agency,112.39,2025-01-24 13:23:00
2953,5397,56,Carrier A,160.3,2025-05-14 16:39:00
2954,5403,33,Carrier A,274.06,2025-12-02 10:04:00
2955,5404,39,Carrier A,213.79,2025-10-30 08:23:00
2956,5405,25,Carrier B,106.48,2025-02-01 19:46:00
2957,5409,58,Carrier B,208.84,2025-09-16 08:21:00
2958,5411,18,In-House Agency,142.55,2025-11-22 13:03:00
2959,5413,40,Carrier B,210.63,2025-01-13 17:13:00
2960,5419,15,Carrier B,258.81,2025-04-02 10:15:00
2961,5421,35,Carrier A,161.37,2025-05-05 11:51:00
2962,5424,59,Carrier B,281.01,2025-10-15 08:58:00
2963,5425,35,Carrier A,301.7,2025-12-24 15:39:00
2964,5426,46,Carrier A,169.72,2025-05-25 18:50:00
2965,5427,19,Carrier B,115.04,2025-05-19 08:55:00
2966,5428,59,Carrier B,279.18,2025-07-08 13:42:00
2967,5429,60,Carrier A,131.27,2025-09-16 11:17:00
2968,5431,40,In-House Agency,206.1,2025-11-28 14:13:00
2969,5433,6,Carrier B,287.79,2025-11-19 10:31:00
2970,5434,31,Carrier A,260.51,2025-04-08 19:07:00
2971,5436,23,In-House Agency,246.61,2025-09-26 13:44:00
2972,5437,32,Carrier A,226.17,2025-06-08 10:36:00
2973,5439,55,Carrier A,113.56,2025-01-31 08:38:00
2974,5442,43,Carrier B,160.78,2025-08-20 11:15:00
2975,5443,23,In-House Agency,118.47,2025-04-05 18:19:00
2976,5444,23,Carrier A,138.35,2025-09-04 09:40:00
2977,5445,5,In-House Agency,300.77,2025-01-08 13:06:00
2978,5446,55,Carrier B,213.04,2025-12-21 15:11:00
2979,5447,28,Carrier B,272.97,2025-02-09 12:33:00
2980,5448,57,Carrier B,148.91,2025-01-15 08:15:00
2981,5449,17,In-House Agency,198.07,2025-07-03 11:03:00
2982,5450,9,Carrier A,151.27,2025-08-24 11:09:00
2983,5451,25,Carrier A,130.33,2025-01-25 18:58:00
2984,5452,53,Carrier B,115.76,2025-06-28 18:42:00
2985,5454,40,In-House Agency,147.11,2025-08-28 14:18:00
2986,5455,28,Carrier B,285.32,2025-07-09 10:27:00
2987,5456,42,In-House Agency,291.34,2025-10-25 11:34:00
2988,5457,21,In-House Agency,198.76,2025-10-21 15:20:00
2989,5459,43,Carrier B,107.52,2025-06-22 09:47:00
2990,5460,16,In-House Agency,262.06,2025-04-26 12:11:00
2991,5462,40,Carrier B,141.25,2025-08-08 17:54:00
2992,5463,5,Carrier B,299.86,2025-06-30 19:36:00
2993,5466,53,Carrier B,117.92,2025-01-13 09:55:00
2994,5468,7,In-House Agency,122.44,2025-05-20 12:16:00
2995,5469,3,Carrier B,213.35,2025-05-20 08:49:00
2996,5470,6,Carrier B,135.03,2025-12-18 10:45:00
2997,5471,13,In-House Agency,178.18,2025-06-23 19:36:00
2998,5472,6,In-House Agency,116.54,2025-01-23 12:21:00
2999,5473,50,In-House Agency,220.41,2025-03-24 08:39:00
3000,5474,40,In-House Agency,215.55,2025-10-04 15:36:00
3001,5476,42,Carrier A,145.41,2025-03-05 18:05:00
3002,5477,43,In-House Agency,258.51,2025-01-07 11:57:00
3003,5478,29,In-House Agency,181.39,2025-04-22 14:32:00
3004,5479,57,Carrier A,291.46,2025-10-03 08:45:00
3005,5480,26,Carrier B,252.82,2025-07-05 18:50:00
3006,5481,23,Carrier A,194.1,2025-08-18 17:26:00
3007,5482,40,Carrier A,116.46,2025-08-21 17:17:00
3008,5483,11,Carrier A,257.67,2025-02-26 16:06:00
3009,5485,38,Carrier A,215.05,2025-03-03 08:42:00
3010,5486,18,Carrier A,267.81,2025-03-25 12:28:00
3011,5487,48,Carrier A,149.5,2025-04-04 16:05:00
3012,5490,28,Carrier A,160.93,2025-09-16 14:24:00
3013,5493,5,Carrier B,287.49,2025-09-03 11:31:00
3014,5495,59,Carrier A,242.2,2025-06-27 13:14:00
3015,5496,56,Carrier A,136.03,2025-04-08 11:04:00
3016,5498,49,Carrier A,98.79,2025-06-06 17:01:00
3017,5499,42,In-House Agency,168.66,2025-12-04 19:24:00
3018,5500,6,Carrier B,131.28,2025-04-19 16:48:00
3019,5501,14,In-House Agency,223.05,2025-03-14 17:36:00
3020,5502,30,In-House Agency,201.68,2025-06-16 18:24:00
3021,5503,13,In-House Agency,138.94,2025-11-28 15:56:00
3022,5504,32,Carrier A,240.29,2025-11-21 10:24:00
3023,5505,41,In-House Agency,110.94,2025-07-24 14:16:00
3024,5506,19,Carrier B,236.71,2025-04-17 14:30:00
3025,5507,60,In-House Agency,144.98,2025-04-06 11:08:00
3026,5509,54,In-House Agency,177.73,2025-08-24 12:54:00
3027,5510,40,Carrier B,253.89,2025-02-18 11:34:00
3028,5514,11,Carrier B,217.22,2025-06-22 11:03:00
3029,5516,49,Carrier A,289.35,2025-02-11 16:40:00
3030,5518,38,Carrier A,147.14,2025-11-17 19:35:00
3031,5520,31,Carrier B,305.76,2025-05-08 16:52:00
3032,5521,46,In-House Agency,150.95,2025-06-02 16:24:00
3033,5523,55,In-House Agency,189.39,2025-10-17 08:11:00
3034,5524,33,Carrier A,220.78,2025-02-15 12:57:00
3035,5525,41,Carrier B,256.9,2025-08-13 12:36:00
3036,5529,38,In-House Agency,259.84,2025-04-25 09:57:00
3037,5530,28,Carrier B,198.8,2025-05-05 18:18:00
3038,5531,11,Carrier A,172.43,2025-04-02 16:13:00
3039,5532,6,Carrier B,248.63,2025-08-11 14:52:00
3040,5535,34,Carrier A,115.16,2025-12-12 14:02:00
3041,5536,51,Carrier A,210.64,2025-11-02 10:44:00
3042,5540,55,Carrier A,234.41,2025-09-30 19:45:00
3043,5544,35,Carrier A,258.56,2025-11-21 09:37:00
3044,5545,34,Carrier B,114.2,2025-11-12 09:12:00
3045,5546,14,Carrier A,178.37,2025-01-19 19:25:00
3046,5547,18,Carrier A,295.19,2025-08-05 16:31:00
3047,5548,35,Carrier A,165.21,2025-07-21 15:09:00
3048,5550,42,Carrier B,220.61,2025-07-31 12:07:00
3049,5551,45,Carrier B,186.05,2025-03-27 16:58:00
3050,5554,60,Carrier B,279.24,2025-07-09 19:17:00
3051,5555,27,Carrier B,98.86,2025-08-23 16:44:00
3052,5556,45,Carrier B,230.7,2025-06-25 10:51:00
3053,5557,27,Carrier B,101.08,2025-04-04 19:58:00
3054,5560,45,Carrier A,129.63,2025-11-24 17:55:00
3055,5561,32,Carrier A,142.08,2025-10-09 17:34:00
3056,5562,14,Carrier B,214.14,2025-01-08 19:58:00
3057,5563,37,In-House Agency,95.09,2025-12-07 13:28:00
3058,5564,3,Carrier A,241.67,2025-12-11 15:47:00
3059,5566,37,Carrier A,176.78,2025-03-03 14:37:00
3060,5569,46,Carrier B,278.74,2025-12-15 19:34:00
3061,5570,30,Carrier B,165.5,2025-10-05 10:50:00
3062,5572,3,In-House Agency,305.64,2025-06-19 16:42:00
3063,5573,25,In-House Agency,119.27,2025-08-16 17:12:00
3064,5574,4,Carrier A,154.44,2025-08-13 17:52:00
3065,5576,60,In-House Agency,251.45,2025-02-11 13:53:00
3066,5577,49,In-House Agency,237.08,2025-04-05 08:15:00
3067,5579,3,Carrier B,267.47,2025-11-04 18:12:00
3068,5582,24,Carrier A,163.48,2025-03-07 19:25:00
3069,5583,2,Carrier A,259.51,2025-06-27 12:17:00
3070,5584,3,Carrier A,130.21,2025-07-12 15:20:00
3071,5585,12,In-House Agency,143.77,2025-10-15 15:45:00
3072,5586,43,Carrier A,234.33,2025-04-22 15:58:00
3073,5587,18,Carrier B,203.65,2025-07-12 10:26:00
3074,5588,36,Carrier B,281.67,2025-11-08 12:27:00
3075,5592,24,Carrier B,118.19,2025-02-17 16:29:00
3076,5594,31,In-House Agency,250.03,2025-12-10 08:12:00
3077,5595,32,In-House Agency,177.13,2025-10-23 18:45:00
3078,5599,55,In-House Agency,279.61,2025-06-12 19:33:00
3079,5602,48,Carrier B,174.46,2025-07-04 10:11:00
3080,5603,58,In-House Agency,192.25,2025-07-14 11:58:00
3081,5604,53,Carrier A,202.6,2025-04-08 08:09:00
3082,5606,24,Carrier A,144.21,2025-08-21 17:04:00
3083,5608,16,Carrier B,139.36,2025-07-07 17:50:00
3084,5609,21,Carrier A,195.24,2025-09-24 18:09:00
3085,5613,22,Carrier B,258.22,2025-09-17 14:58:00
3086,5614,16,In-House Agency,298.57,2025-02-12 15:19:00
3087,5615,44,Carrier A,300.88,2025-10-18 09:21:00
3088,5616,9,Carrier B,157.49,2025-11-27 09:45:00
3089,5617,1,Carrier A,256.44,2025-01-05 11:11:00
3090,5618,19,In-House Agency,161.56,2025-08-28 12:40:00
3091,5620,57,In-House Agency,185.91,2025-09-04 19:17:00
3092,5621,39,In-House Agency,238.04,2025-11-11 09:09:00
3093,5622,11,Carrier B,99.46,2025-12-21 14:28:00
3094,5625,31,Carrier B,268.78,2025-06-16 19:26:00
3095,5626,54,Carrier B,224.3,2025-09-09 14:56:00
3096,5627,24,In-House Agency,241.05,2025-09-22 16:45:00
3097,5629,32,Carrier A,145.6,2025-11-21 15:52:00
3098,5636,12,Carrier A,218.81,2025-03-11 13:24:00
3099,5637,4,Carrier A,274.7,2025-10-01 08:55:00
3100,5638,30,Carrier A,264.97,2025-07-04 14:20:00
3101,5639,28,Carrier A,128.05,2025-01-22 12:57:00
3102,5642,28,Carrier B,210.42,2025-11-10 14:29:00
3103,5643,55,In-House Agency,118.59,2025-03-03 15:16:00
3104,5644,7,In-House Agency,242.3,2025-01-14 19:14:00
3105,5645,10,Carrier B,201.17,2025-04-18 13:29:00
3106,5646,27,In-House Agency,113.55,2025-08-14 09:33:00
3107,5647,11,Carrier B,204.26,2025-11-27 17:05:00
3108,5649,44,Carrier B,165.63,2025-09-29 19:13:00
3109,5650,4,Carrier B,98.55,2025-12-12 18:12:00
3110,5651,6,Carrier A,227.47,2025-05-08 10:25:00
3111,5653,32,Carrier B,264.84,2025-12-07 17:31:00
3112,5654,3,Carrier B,277.6,2025-10-03 19:38:00
3113,5655,40,Carrier A,226.31,2025-01-04 13:24:00
3114,5657,56,Carrier B,215.85,2025-02-15 11:01:00
3115,5660,8,In-House Agency,154.09,2025-12-06 17:24:00
3116,5662,43,In-House Agency,107.7,2025-03-22 19:45:00
3117,5663,30,In-House Agency,279.2,2025-07-08 08:32:00
3118,5664,54,Carrier A,189.74,2025-05-04 10:59:00
3119,5666,44,Carrier B,113.5,2025-11-22 15:28:00
3120,5667,8,Carrier B,109.2,2025-01-05 12:20:00
3121,5669,1,In-House Agency,131.23,2025-01-15 09:17:00
3122,5672,47,Carrier B,247.8,2025-02-14 12:20:00
3123,5676,8,Carrier A,297.77,2025-11-06 10:53:00
3124,5681,25,Carrier B,190.1,2025-07-05 13:38:00
3125,5686,47,Carrier B,147.87,2025-03-31 16:57:00
3126,5688,57,In-House Agency,215.5,2025-04-21 10:51:00
3127,5690,23,Carrier B,270.05,2025-06-21 08:28:00
3128,5691,38,In-House Agency,234.58,2025-02-10 13:47:00
3129,5692,37,In-House Agency,254.65,2025-09-11 15:07:00
3130,5693,34,In-House Agency,279.54,2025-11-22 17:16:00
3131,5694,18,In-House Agency,148.02,2025-01-06 09:23:00
3132,5695,26,Carrier B,118.91,2025-08-06 12:50:00
3133,5700,59,Carrier A,279.77,2025-02-16 13:23:00
3134,5701,27,In-House Agency,137.23,2025-06-04 11:14:00
3135,5703,17,Carrier A,183.84,2025-04-21 11:25:00
3136,5708,48,Carrier B,231.95,2025-02-13 14:23:00
3137,5709,4,Carrier A,302.68,2025-01-20 12:48:00
3138,5710,2,Carrier A,308.67,2025-11-13 11:15:00
3139,5712,15,In-House Agency,131.3,2025-03-15 12:36:00
3140,5713,9,Carrier A,258.0,2025-09-20 09:32:00
3141,5714,8,In-House Agency,188.89,2025-08-06 15:39:00
3142,5716,46,Carrier A,170.73,2025-06-19 10:45:00
3143,5718,2,Carrier B,238.0,2025-05-22 09:48:00
3144,5719,36,Carrier B,156.37,2025-03-27 16:10:00
3145,5720,7,In-House Agency,156.24,2025-07-27 19:57:00
3146,5723,14,Carrier A,295.78,2025-07-23 15:52:00
3147,5725,29,Carrier B,238.56,2025-08-10 08:24:00
3148,5726,12,In-House Agency,210.58,2025-07-01 11:17:00
3149,5729,51,Carrier B,265.22,2025-03-04 08:06:00
3150,5731,17,Carrier A,187.37,2025-11-14 13:11:00
3151,5732,56,In-House Agency,278.9,2025-12-17 16:11:00
3152,5733,33,Carrier A,234.05,2025-04-04 17:17:00
3153,5734,13,Carrier A,200.33,2025-11-27 17:08:00
3154,5736,11,In-House Agency,288.55,2025-04-01 11:21:00
3155,5737,45,Carrier A,159.42,2025-12-09 16:00:00
3156,5738,30,Carrier A,264.2,2025-09-03 08:57:00
3157,5742,38,Carrier A,262.54,2025-11-16 09:23:00
3158,5743,58,In-House Agency,168.94,2025-02-02 18:51:00
3159,5744,2,Carrier A,152.85,2025-03-01 11:44:00
3160,5748,42,In-House Agency,255.08,2025-09-17 08:14:00
3161,5749,23,In-House Agency,113.63,2025-11-18 13:34:00
3162,5751,43,Carrier B,160.34,2025-11-29 09:07:00
3163,5754,22,Carrier A,154.9,2025-03-06 09:13:00
