lead_id,dealer_id,lead_source,department,status,created_at
3304,7,Web,Service,closed,2025-07-08 11:29:00
3305,11,Web,Sales,new,2025-08-11 19:09:00
3306,29,QR Code,F&I,closed,2025-04-12 14:33:00
3307,14,QR Code,Sales,closed,2025-11-22 15:39:00
3308,30,QR Code,Sales,new,2025-12-13 18:13:00
3309,49,QR Code,Sales,working,2025-10-25 13:49:00
3310,50,Web,Service,new,2025-01-19 12:31:00
3311,16,QR Code,Sales,closed,2025-03-14 17:05:00
3312,1,QR Code,Sales,working,2025-04-29 10:54:00
3313,16,Web,Sales,closed,2025-12-13 18:26:00
3314,48,Web,Sales,closed,2025-05-27 18:23:00
3315,48,Call Center,Sales,working,2025-08-28 11:43:00
3316,11,QR Code,Sales,working,2025-06-29 11:46:00
3317,12,QR Code,Sales,closed,2025-03-29 15:17:00
3318,39,Web,Service,new,2025-02-03 09:37:00
3319,48,Web,Sales,working,2025-03-20 16:56:00
3320,45,QR Code,Sales,working,2025-04-12 17:23:00
3321,18,Web,F&I,new,2025-02-16 17:42:00
3322,50,QR Code,Sales,closed,2025-12-03 09:00:00
3323,54,Web,F&I,new,2025-06-03 19:14:00
3324,25,Web,F&I,new,2025-08-12 16:12:00
3325,49,QR Code,Sales,working,2025-10-04 12:15:00
3326,23,QR Code,Service,closed,2025-01-23 13:39:00
3327,52,QR Code,Sales,new,2025-11-08 12:49:00
3328,23,QR Code,Sales,working,2025-05-09 10:07:00
3329,35,Call Center,Sales,working,2025-01-24 14:39:00
3330,18,Web,Service,closed,2025-08-24 09:42:00
3331,6,Call Center,Sales,new,2025-08-07 13:02:00
3332,16,QR Code,Sales,working,2025-10-22 13:35:00
3333,46,QR Code,F&I,new,2025-09-15 18:36:00
3334,3,Web,Sales,closed,2025-01-22 17:14:00
3335,26,Call Center,Service,closed,2025-01-01 13:20:00
3336,50,Call Center,Sales,working,2025-01-14 11:50:00
3337,59,QR Code,Sales,closed,2025-07-11 18:51:00
3338,23,Call Center,Sales,closed,2025-06-22 19:51:00
3339,54,Web,Sales,new,2025-10-23 16:27:00
3340,32,Web,Sales,new,2025-02-09 18:19:00
3341,10,Call Center,Service,closed,2025-11-02 19:50:00
3342,24,Web,F&I,closed,2025-01-09 09:38:00
3343,18,Web,Sales,new,2025-10-23 08:36:00
3344,56,Call Center,Service,new,2025-05-16 15:55:00
3345,60,Web,Sales,closed,2025-08-30 13:24:00
3346,47,QR Code,Sales,new,2025-01-17 14:37:00
3347,24,Web,Sales,closed,2025-02-07 09:10:00
3348,58,QR Code,Service,closed,2025-03-04 19:41:00
3349,56,QR Code,Service,new,2025-12-14 11:03:00
3350,47,Call Center,Sales,new,2025-03-11 11:07:00
3351,53,Web,Service,closed,2025-12-06 18:44:00
3352,19,Call Center,Sales,new,2025-07-03 09:09:00
3353,54,Web,Sales,new,2025-04-22 14:50:00
3354,5,Web,F&I,working,2025-11-09 08:51:00
3355,54,Web,Sales,working,2025-05-01 12:17:00
3356,23,Web,Sales,closed,2025-01-16 19:21:00
3357,59,Call Center,Sales,new,2025-09-14 19:29:00
3358,35,QR Code,Service,working,2025-06-28 12:09:00
3359,18,Web,Sales,closed,2025-02-10 18:01:00
3360,12,Call Center,Service,closed,2025-06-11 16:18:00
3361,19,Call Center,Sales,closed,2025-09-11 14:07:00
3362,1,QR Code,Sales,closed,2025-03-10 15:24:00
3363,34,Web,Service,working,2025-03-07 16:38:00
3364,51,Web,Sales,new,2025-12-12 09:25:00
3365,14,QR Code,F&I,working,2025-02-14 10:17:00
3366,1,Web,Service,closed,2025-09-24 17:19:00
3367,57,Web,Sales,working,2025-02-02 08:21:00
3368,1,Web,F&I,new,2025-11-17 13:12:00
3369,13,QR Code,Sales,working,2025-03-02 08:21:00
3370,54,Call Center,Sales,new,2025-11-16 11:09:00
3371,59,Web,F&I,closed,2025-10-24 11:46:00
3372,52,Web,Sales,working,2025-10-03 19:58:00
3373,13,QR Code,Sales,working,2025-12-15 17:48:00
3374,28,Call Center,Sales,new,2025-09-29 15:39:00
3375,56,QR Code,Sales,closed,2025-12-15 09:41:00
3376,50,Web,Service,closed,2025-11-12 13:23:00
3377,35,Call Center,Service,working,2025-03-15 18:09:00
3378,44,Call Center,Sales,working,2025-10-13 08:15:00
3379,31,Call Center,F&I,working,2025-03-23 14:30:00
3380,32,Web,Service,closed,2025-06-03 15:05:00
3381,9,QR Code,Sales,new,2025-01-29 09:43:00
3382,14,QR Code,Sales,new,2025-07-19 09:23:00
3383,46,Web,Sales,closed,2025-03-11 18:02:00
3384,17,Call Center,Service,new,2025-04-23 08:51:00
3385,25,Web,Service,working,2025-06-06 12:59:00
3386,44,Call Center,Sales,new,2025-07-05 12:50:00
3387,29,QR Code,Sales,closed,2025-03-26 15:01:00
3388,46,QR Code,Sales,closed,2025-10-05 19:26:00
3389,47,QR Code,Sales,working,2025-09-29 16:25:00
3390,28,QR Code,Sales,working,2025-04-23 17:55:00
3391,3,Call Center,Sales,new,2025-08-13 18:07:00
3392,47,Call Center,Service,closed,2025-09-26 15:19:00
3393,1,QR Code,F&I,working,2025-01-02 19:08:00
3394,35,Call Center,Sales,new,2025-03-07 16:26:00
3395,35,Web,Sales,working,2025-03-26 15:08:00
3396,54,QR Code,Sales,new,2025-08-09 14:25:00
3397,26,Web,Sales,new,2025-01-17 09:11:00
3398,18,QR Code,Sales,closed,2025-10-24 18:19:00
3399,52,Web,Sales,working,2025-08-10 10:07:00
3400,47,Web,Sales,closed,2025-04-26 09:05:00
3401,47,QR Code,Sales,working,2025-06-23 19:52:00
3402,41,QR Code,F&I,new,2025-07-10 09:39:00
3403,13,Web,Sales,working,2025-12-19 10:31:00
3404,24,Web,Sales,working,2025-10-14 09:31:00
3405,36,QR Code,Service,working,2025-01-13 10:27:00
3406,55,Call Center,Sales,closed,2025-03-08 08:43:00
3407,55,Call Center,Sales,new,2025-07-27 08:06:00
3408,20,Call Center,Service,working,2025-05-25 12:31:00
3409,49,Web,F&I,closed,2025-02-08 08:05:00
3410,50,Web,Service,new,2025-05-09 12:53:00
3411,52,QR Code,Sales,new,2025-12-04 13:57:00
3412,37,Web,Service,working,2025-07-15 15:11:00
3413,38,Web,Sales,new,2025-12-12 11:29:00
3414,25,QR Code,Sales,new,2025-10-18 12:58:00
3415,11,Web,Sales,new,2025-09-08 18:21:00
3416,41,QR Code,Service,working,2025-04-04 08:52:00
3417,28,Web,Sales,closed,2025-09-18 19:34:00
3418,44,Web,Service,new,2025-10-09 16:21:00
3419,31,Web,Sales,working,2025-04-13 17:18:00
3420,45,Web,Sales,working,2025-04-10 08:10:00
3421,52,QR Code,Sales,working,2025-06-29 19:21:00
3422,41,Web,Service,working,2025-05-16 13:53:00
3423,48,Web,F&I,working,2025-05-03 13:41:00
3424,11,QR Code,Sales,closed,2025-11-04 12:43:00
3425,34,Web,Sales,new,2025-11-09 18:39:00
3426,3,QR Code,Sales,new,2025-09-04 16:13:00
3427,39,Web,F&I,closed,2025-07-14 08:44:00
3428,52,Web,Sales,new,2025-01-15 08:51:00
3429,6,Call Center,Service,working,2025-06-30 11:11:00
3430,46,Call Center,Sales,new,2025-05-12 19:56:00
3431,28,Call Center,F&I,working,2025-04-16 15:17:00
3432,18,Web,Service,new,2025-07-21 11:54:00
3433,9,Call Center,Service,closed,2025-09-06 17:30:00
3434,37,Call Center,Sales,new,2025-05-26 08:11:00
3435,28,Web,Service,new,2025-01-23 18:55:00
3436,8,Web,F&I,working,2025-07-20 17:56:00
3437,56,Web,Sales,working,2025-01-12 11:56:00
3438,55,Call Center,F&I,working,2025-06-24 18:48:00
3439,44,Web,Sales,working,2025-04-04 08:46:00
3440,41,QR Code,F&I,new,2025-10-05 17:11:00
3441,24,QR Code,Sales,working,2025-11-03 18:06:00
3442,14,Web,Sales,closed,2025-05-08 15:00:00
3443,49,QR Code,Service,working,2025-01-23 18:23:00
3444,34,QR Code,Service,working,2025-04-15 15:33:00
3445,33,Call Center,Sales,closed,2025-04-11 13:29:00
3446,57,QR Code,Sales,new,2025-05-15 16:03:00
3447,13,Web,Sales,closed,2025-03-02 11:50:00
3448,25,Call Center,Service,new,2025-05-12 14:31:00
3449,21,QR Code,Service,working,2025-11-16 12:56:00
3450,2,Call Center,F&I,new,2025-04-13 15:40:00
3451,28,QR Code,Service,new,2025-01-03 14:39:00
3452,4,QR Code,Sales,new,2025-03-05 18:02:00
3453,39,QR Code,Service,working,2025-11-03 11:14:00
3454,23,Call Center,F&I,new,2025-05-16 15:38:00
3455,8,Web,Service,new,2025-06-30 10:43:00
3456,19,Call Center,Sales,closed,2025-03-07 10:44:00
3457,20,Call Center,Service,new,2025-09-28 17:15:00
3458,4,Web,Sales,closed,2025-06-27 15:13:00
3459,23,Web,Service,new,2025-08-16 17:51:00
3460,21,QR Code,Service,working,2025-05-02 09:34:00
3461,56,QR Code,Sales,working,2025-02-20 13:41:00
3462,60,Call Center,Sales,closed,2025-09-20 19:54:00
3463,22,Web,Service,working,2025-06-05 14:06:00
3464,22,QR Code,Service,closed,2025-01-08 16:18:00
3465,8,QR Code,Sales,closed,2025-06-16 10:41:00
3466,24,Web,Service,new,2025-06-27 13:55:00
3467,43,Web,Sales,working,2025-03-20 12:28:00
3468,29,Web,F&I,working,2025-11-18 13:36:00
3469,24,QR Code,Sales,new,2025-05-26 16:28:00
3470,40,Call Center,Sales,closed,2025-01-20 12:55:00
3471,47,Web,Sales,new,2025-02-24 18:36:00
3472,2,Web,Sales,working,2025-03-28 17:46:00
3473,25,Call Center,Service,new,2025-06-04 15:09:00
3474,26,Call Center,Service,working,2025-07-04 13:07:00
3475,13,Call Center,Sales,closed,2025-05-22 08:03:00
3476,12,Web,F&I,closed,2025-03-04 11:13:00
3477,36,Web,Service,working,2025-11-10 19:37:00
3478,22,Web,Sales,new,2025-12-15 09:40:00
3479,30,Call Center,Sales,closed,2025-10-26 14:56:00
3480,3,QR Code,F&I,closed,2025-09-26 16:34:00
3481,6,Web,Service,new,2025-02-25 08:10:00
3482,16,QR Code,Sales,working,2025-04-22 17:02:00
3483,29,Call Center,F&I,new,2025-09-23 16:34:00
3484,34,Web,F&I,working,2025-06-02 16:06:00
3485,27,Web,Sales,closed,2025-08-20 12:56:00
3486,9,QR Code,Sales,closed,2025-01-05 19:05:00
3487,10,Web,Sales,new,2025-07-31 12:29:00
3488,13,Call Center,Service,closed,2025-12-17 14:26:00
3489,31,Web,Sales,closed,2025-08-16 10:19:00
3490,14,QR Code,Service,new,2025-10-19 09:51:00
3491,1,QR Code,Sales,closed,2025-03-20 08:54:00
3492,37,Web,Service,closed,2025-07-12 14:24:00
3493,12,QR Code,Service,new,2025-03-13 11:42:00
3494,41,Call Center,Sales,closed,2025-11-27 15:08:00
3495,50,Call Center,F&I,closed,2025-05-19 19:04:00
3496,21,QR Code,Sales,working,2025-09-11 13:20:00
3497,44,QR Code,Service,closed,2025-06-16 14:41:00
3498,59,Web,Sales,closed,2025-07-10 18:00:00
3499,41,QR Code,Sales,closed,2025-09-03 12:38:00
3500,17,Web,Sales,working,2025-08-11 12:11:00
3501,17,QR Code,Sales,working,2025-08-22 10:03:00
3502,24,Call Center,Sales,working,2025-11-18 16:20:00
3503,46,Call Center,F&I,closed,2025-04-15 17:44:00
3504,50,Call Center,Sales,closed,2025-05-23 09:00:00
3505,3,Web,Sales,closed,2025-01-20 09:33:00
3506,27,QR Code,Sales,working,2025-07-05 10:30:00
3507,52,Call Center,Sales,closed,2025-05-29 11:02:00
3508,24,Call Center,Sales,new,2025-03-05 08:38:00
3509,58,Call Center,Sales,closed,2025-03-13 15:18:00
3510,10,Web,Sales,closed,2025-01-23 10:28:00
3511,26,Web,F&I,working,2025-02-14 16:01:00
3512,16,QR Code,F&I,closed,2025-07-27 08:09:00
3513,54,Web,Sales,new,2025-12-17 14:37:00
3514,6,Web,F&I,closed,2025-07-16 11:51:00
3515,49,Call Center,Service,working,2025-04-29 12:33:00
3516,22,Call Center,F&I,closed,2025-08-31 12:12:00
3517,34,QR Code,F&I,working,2025-06-21 19:07:00
3518,10,Web,Sales,closed,2025-01-18 09:20:00
3519,35,Call Center,Service,new,2025-09-16 08:38:00
3520,21,QR Code,Service,closed,2025-09-04 12:12:00
3521,60,Call Center,Service,new,2025-08-18 09:50:00
3522,44,Call Center,F&I,closed,2025-04-25 17:47:00
3523,29,Call Center,Sales,new,2025-07-11 15:47:00
3524,44,QR Code,Sales,closed,2025-06-27 09:49:00
3525,14,Web,Service,new,2025-07-12 16:38:00
3526,17,Call Center,Sales,closed,2025-06-03 19:51:00
3527,60,Call Center,F&I,working,2025-07-01 17:12:00
3528,24,Call Center,Service,working,2025-08-28 13:00:00
3529,26,Call Center,Sales,closed,2025-04-03 13:27:00
3530,27,Call Center,F&I,closed,2025-01-14 18:24:00
3531,53,Call Center,Sales,closed,2025-02-03 08:47:00
3532,38,QR Code,Sales,closed,2025-05-23 09:41:00
3533,11,Call Center,Sales,closed,2025-09-28 18:44:00
3534,25,Call Center,F&I,new,2025-09-17 09:36:00
3535,28,Web,Sales,closed,2025-01-15 13:38:00
3536,24,Call Center,F&I,closed,2025-07-25 17:59:00
3537,30,QR Code,Sales,closed,2025-05-25 17:11:00
3538,57,Web,Service,new,2025-09-26 13:34:00
3539,39,Web,F&I,closed,2025-05-03 17:42:00
3540,22,QR Code,Sales,closed,2025-12-02 11:23:00
3541,4,Web,Sales,closed,2025-07-14 09:09:00
3542,37,Call Center,Sales,closed,2025-04-07 08:13:00
3543,16,Web,Sales,new,2025-10-12 13:41:00
3544,15,Web,Service,new,2025-05-01 14:44:00
3545,36,Web,Sales,closed,2025-03-22 17:12:00
3546,9,Call Center,Sales,closed,2025-10-24 15:32:00
3547,55,Web,Service,closed,2025-08-13 18:03:00
3548,37,Web,Sales,new,2025-02-10 10:42:00
3549,45,Call Center,Service,working,2025-02-09 13:02:00
3550,10,Call Center,Sales,working,2025-08-24 16:02:00
3551,13,QR Code,Service,working,2025-07-14 15:41:00
3552,57,Call Center,Service,closed,2025-08-24 13:20:00
3553,18,Call Center,Service,new,2025-02-24 08:19:00
3554,1,QR Code,Service,closed,2025-02-24 16:56:00
3555,27,QR Code,Service,new,2025-11-09 10:48:00
3556,41,Call Center,Sales,working,2025-10-28 11:33:00
3557,3,Web,Sales,working,2025-04-07 08:41:00
3558,27,Call Center,F&I,new,2025-03-25 11:21:00
3559,51,QR Code,Service,new,2025-07-19 10:42:00
3560,43,Call Center,Sales,working,2025-06-01 08:58:00
3561,40,Web,Sales,new,2025-06-24 19:42:00
3562,4,QR Code,F&I,working,2025-08-15 09:25:00
3563,1,Call Center,Sales,new,2025-03-29 15:21:00
3564,43,QR Code,Service,working,2025-02-13 12:07:00
3565,9,Web,F&I,closed,2025-09-23 09:21:00
3566,45,QR Code,Sales,closed,2025-06-13 17:06:00
3567,47,QR Code,Sales,new,2025-08-31 19:21:00
3568,8,QR Code,Sales,working,2025-11-26 10:36:00
3569,39,QR Code,Sales,new,2025-05-19 12:00:00
3570,14,Web,Service,working,2025-09-20 17:37:00
3571,7,Web,F&I,new,2025-08-19 08:39:00
3572,42,QR Code,Sales,closed,2025-06-04 16:32:00
3573,26,Web,Service,closed,2025-07-26 09:44:00
3574,39,Web,Sales,working,2025-02-22 19:40:00
3575,59,Call Center,Service,closed,2025-06-10 09:35:00
3576,58,Call Center,Sales,closed,2025-02-18 13:56:00
3577,17,QR Code,Sales,closed,2025-01-07 19:58:00
3578,16,Call Center,Sales,working,2025-05-10 15:51:00
3579,59,QR Code,Sales,working,2025-08-07 12:03:00
3580,45,Web,F&I,new,2025-09-13 08:28:00
3581,12,QR Code,Sales,new,2025-05-30 11:44:00
3582,39,Call Center,Sales,working,2025-09-10 10:22:00
3583,43,QR Code,Service,closed,2025-09-30 10:31:00
3584,28,QR Code,Sales,closed,2025-04-30 10:14:00
3585,7,Call Center,Service,closed,2025-10-10 17:12:00
3586,42,QR Code,Service,working,2025-04-09 16:41:00
3587,59,QR Code,Sales,closed,2025-08-22 17:38:00
3588,38,QR Code,Sales,new,2025-04-06 13:15:00
3589,55,Call Center,Sales,working,2025-12-02 08:46:00
3590,59,QR Code,Sales,closed,2025-06-02 17:39:00
3591,26,Web,Sales,closed,2025-04-12 14:45:00
3592,9,Call Center,Sales,new,2025-02-06 13:58:00
3593,5,Web,Sales,closed,2025-11-09 13:17:00
3594,11,QR Code,Sales,new,2025-07-09 11:52:00
3595,13,QR Code,Sales,new,2025-01-18 13:18:00
3596,46,Call Center,Sales,working,2025-02-20 12:21:00
3597,55,QR Code,Sales,new,2025-06-21 15:15:00
3598,32,Web,F&I,new,2025-09-15 19:12:00
3599,53,Call Center,Sales,closed,2025-12-14 09:08:00
3600,47,Call Center,Sales,working,2025-10-19 18:28:00
3601,55,Call Center,F&I,new,2025-06-13 09:57:00
3602,32,Call Center,Sales,closed,2025-04-22 11:15:00
3603,7,QR Code,Sales,new,2025-01-09 11:03:00
3604,47,QR Code,F&I,closed,2025-06-21 08:01:00
3605,20,Web,Service,closed,2025-10-08 08:58:00
3606,9,Web,F&I,new,2025-09-23 14:40:00
3607,35,QR Code,Service,new,2025-08-17 10:48:00
3608,2,Call Center,Service,closed,2025-05-24 15:16:00
3609,5,Call Center,Sales,working,2025-01-24 08:04:00
3610,47,Call Center,Service,new,2025-08-30 18:14:00
3611,23,QR Code,Sales,closed,2025-08-05 09:31:00
3612,38,Web,Service,working,2025-10-11 15:27:00
3613,43,Call Center,Service,closed,2025-02-09 16:05:00
3614,3,QR Code,Sales,new,2025-05-23 12:23:00
3615,52,QR Code,Service,working,2025-02-13 19:14:00
3616,38,Web,Service,closed,2025-12-03 18:02:00
3617,50,QR Code,Sales,closed,2025-10-04 14:46:00
3618,38,Web,Sales,closed,2025-04-04 13:16:00
3619,9,QR Code,Sales,closed,2025-01-28 09:49:00
3620,23,QR Code,Service,closed,2025-07-03 13:48:00
3621,59,QR Code,Sales,working,2025-09-22 15:29:00
3622,33,QR Code,F&I,closed,2025-09-27 10:41:00
3623,47,Call Center,Service,new,2025-03-11 19:02:00
3624,40,Web,Service,new,2025-06-08 09:50:00
3625,45,Web,Sales,new,2025-01-08 19:19:00
3626,27,Call Center,Sales,working,2025-09-05 12:09:00
3627,9,Web,Service,working,2025-05-30 08:44:00
3628,1,Call Center,Sales,working,2025-04-29 08:44:00
3629,50,QR Code,F&I,working,2025-09-29 18:57:00
3630,40,QR Code,Sales,closed,2025-11-01 17:09:00
3631,8,QR Code,Sales,new,2025-02-23 16:27:00
3632,19,Call Center,Sales,working,2025-05-06 13:44:00
3633,39,Web,Sales,new,2025-02-11 12:15:00
3634,30,Call Center,Service,new,2025-05-19 13:56:00
3635,42,Call Center,Sales,new,2025-12-10 13:16:00
3636,16,QR Code,Sales,new,2025-07-25 08:23:00
3637,12,QR Code,Sales,new,2025-02-08 18:55:00
3638,53,QR Code,Sales,new,2025-04-13 13:49:00
3639,40,QR Code,Service,working,2025-10-20 19:09:00
3640,9,QR Code,Sales,closed,2025-11-25 09:17:00
3641,38,Web,F&I,new,2025-12-03 11:08:00
3642,33,Call Center,Sales,working,2025-09-23 13:02:00
3643,46,QR Code,Sales,closed,2025-12-07 18:52:00
3644,31,Web,Sales,working,2025-09-10 12:36:00
3645,4,Call Center,Sales,closed,2025-08-11 16:59:00
3646,52,Call Center,Sales,closed,2025-07-06 11:50:00
3647,36,QR Code,F&I,closed,2025-06-30 14:01:00
3648,9,Call Center,F&I,working,2025-03-04 08:29:00
3649,28,QR Code,Service,closed,2025-01-31 11:09:00
3650,48,Web,Sales,closed,2025-05-10 10:25:00
3651,24,Call Center,Service,working,2025-12-09 11:07:00
3652,50,Call Center,Sales,new,2025-01-30 18:52:00
3653,39,QR Code,Sales,working,2025-09-18 10:29:00
3654,23,QR Code,F&I,working,2025-03-21 09:50:00
3655,38,QR Code,Sales,working,2025-05-16 13:59:00
3656,39,QR Code,Service,working,2025-07-01 19:32:00
3657,12,QR Code,Sales,new,2025-08-18 15:45:00
3658,44,Call Center,Sales,new,2025-12-04 16:14:00
3659,9,Web,Sales,working,2025-09-01 12:45:00
3660,22,Web,Sales,new,2025-12-06 16:24:00
3661,46,QR Code,Service,new,2025-03-09 08:30:00
3662,19,QR Code,Sales,working,2025-12-14 10:50:00
3663,34,Web,Service,working,2025-03-11 15:30:00
3664,12,QR Code,Sales,closed,2025-04-16 12:13:00
3665,15,Web,Sales,new,2025-11-24 19:28:00
3666,9,Call Center,Sales,new,2025-07-14 09:16:00
3667,56,Call Center,Sales,working,2025-09-12 15:15:00
3668,5,Web,Sales,closed,2025-10-12 17:23:00
3669,58,Call Center,F&I,closed,2025-04-27 15:12:00
3670,18,QR Code,Sales,working,2025-02-13 08:57:00
3671,11,QR Code,Sales,working,2025-12-17 17:40:00
3672,45,QR Code,Sales,closed,2025-01-14 19:01:00
3673,31,Call Center,F&I,new,2025-02-13 16:37:00
3674,18,Call Center,Sales,closed,2025-06-27 19:20:00
3675,50,Call Center,Sales,new,2025-01-20 13:51:00
3676,50,QR Code,Service,working,2025-11-16 09:29:00
3677,36,QR Code,Sales,working,2025-09-27 08:56:00
3678,5,Web,Sales,closed,2025-08-27 12:07:00
3679,60,Call Center,Sales,closed,2025-01-13 16:27:00
3680,22,Call Center,Sales,new,2025-10-22 12:39:00
3681,29,Call Center,Sales,closed,2025-04-01 12:43:00
3682,8,QR Code,Sales,working,2025-05-28 11:41:00
3683,49,Web,F&I,closed,2025-12-06 19:16:00
3684,10,Web,F&I,working,2025-02-24 18:12:00
3685,39,QR Code,F&I,new,2025-04-14 14:50:00
3686,46,Web,Sales,new,2025-07-13 15:35:00
3687,36,QR Code,Sales,closed,2025-12-11 19:53:00
3688,45,QR Code,Sales,working,2025-07-04 17:04:00
3689,6,Web,Service,working,2025-01-28 15:41:00
3690,42,Web,Sales,working,2025-10-24 11:29:00
3691,28,Web,Service,closed,2025-05-17 16:09:00
3692,17,Web,Sales,working,2025-05-07 15:00:00
3693,51,Call Center,F&I,closed,2025-10-24 17:08:00
3694,54,QR Code,F&I,closed,2025-04-23 10:30:00
3695,22,Call Center,Sales,working,2025-09-12 15:11:00
3696,10,Call Center,Sales,working,2025-05-08 15:42:00
3697,25,Call Center,Sales,closed,2025-07-14 19:54:00
3698,3,Call Center,Sales,working,2025-04-16 09:52:00
3699,16,Web,Sales,new,2025-11-23 10:37:00
3700,39,QR Code,Service,new,2025-08-16 19:31:00
3701,28,Call Center,Sales,working,2025-01-23 09:53:00
3702,47,Call Center,Service,closed,2025-10-30 15:19:00
3703,19,Web,Sales,new,2025-04-11 18:46:00
3704,55,Call Center,Sales,closed,2025-07-15 15:27:00
3705,54,QR Code,Sales,working,2025-01-04 16:27:00
3706,5,Call Center,Sales,working,2025-05-21 11:40:00
3707,27,QR Code,Sales,closed,2025-04-17 10:05:00
3708,9,QR Code,Sales,closed,2025-04-15 16:57:00
3709,59,Call Center,Sales,new,2025-03-23 08:29:00
3710,8,Call Center,Service,new,2025-04-19 12:45:00
3711,51,Call Center,Sales,closed,2025-09-05 12:07:00
3712,30,QR Code,Sales,new,2025-11-29 12:20:00
3713,48,Web,Sales,working,2025-06-08 15:58:00
3714,43,Web,F&I,working,2025-08-19 19:27:00
3715,38,Web,Sales,working,2025-08-12 10:04:00
3716,9,QR Code,Sales,new,2025-10-31 15:23:00
3717,36,QR Code,Sales,closed,2025-07-05 10:38:00
3718,30,Call Center,Service,working,2025-12-14 18:17:00
3719,13,Call Center,Sales,new,2025-10-27 12:15:00
3720,16,Call Center,Sales,new,2025-01-11 16:16:00
3721,26,Web,Sales,working,2025-07-01 13:33:00
3722,7,Call Center,Sales,working,2025-06-25 17:29:00
3723,23,QR Code,F&I,new,2025-08-21 13:04:00
3724,37,Call Center,Service,working,2025-10-07 19:59:00
3725,28,QR Code,F&I,closed,2025-05-07 19:51:00
3726,46,Web,Service,new,2025-10-03 15:41:00
3727,9,Web,F&I,working,2025-05-16 18:30:00
3728,9,QR Code,F&I,new,2025-08-09 15:37:00
3729,6,Call Center,Service,working,2025-01-03 09:38:00
3730,44,Web,F&I,closed,2025-11-14 18:55:00
3731,5,Call Center,Service,working,2025-10-20 19:50:00
3732,27,QR Code,Service,closed,2025-04-22 11:43:00
3733,6,Call Center,Sales,closed,2025-05-22 15:20:00
3734,19,Web,Sales,working,2025-09-28 08:31:00
3735,57,QR Code,Service,new,2025-10-17 10:16:00
3736,7,QR Code,Sales,closed,2025-12-09 13:44:00
3737,60,Web,Sales,closed,2025-03-08 11:31:00
3738,21,QR Code,F&I,working,2025-06-08 15:06:00
3739,38,QR Code,Service,new,2025-04-22 17:17:00
3740,17,QR Code,Sales,new,2025-04-24 14:10:00
